step	Coherence
0	0.45361765572615514
0	0.5135525107554813
0	nan
0	0.4208603350975738
0	0.4208603350975738
0	0.4208603350975738
0	0.4199982509782507
0	0.40460245216711477
0	0.6449998305679239
